PAIS;DEPARTAMENTO;MUNICIPIO;TIPO;NOMBRE
COLOMBIA;META;EL DORADO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO EL DORADO
COLOMBIA;META;FUENTE DE ORO;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""HENRY LLANOS GARCÕA"""
COLOMBIA;META;GRANADA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL BOCA DE MONTE
COLOMBIA;META;GUAMAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE GUAMAL
COLOMBIA;META;LA MACARENA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EUDORO G”MEZ
COLOMBIA;META;LEJANIAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LEJANIAS
COLOMBIA;META;MAPIRIPAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE MAPIRIPAN
COLOMBIA;META;MESETAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCO LODDO POLUXI
COLOMBIA;META;MESETAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL VEREDA SANTA HELENA
COLOMBIA;META;PUERTO CONCORDIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE PUERTO CONCORDIA
COLOMBIA;META;PUERTO GAITAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DIANA TURBAY
COLOMBIA;META;PUERTO LLERAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE PUERTO LLERAS
COLOMBIA;META;PUERTO LOPEZ;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JORGE ELIECER GAITAN
COLOMBIA;META;PUERTO RICO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE PUERTO RICO
COLOMBIA;META;RESTREPO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE RESTREPO
COLOMBIA;META;SAN CARLOS DE GUAROA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN CARLOS DE GUAROA
COLOMBIA;META;SAN JUAN DE ARAMA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""CONCEPCI”N DE ARAMA"
COLOMBIA;META;SAN JUANITO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ERNESTO MARÕA PE—A ROMERO
COLOMBIA;META;SAN MARTIN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JOSE EUSTASIO RIVERA
COLOMBIA;META;URIBE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL REINERIO ARENAS
COLOMBIA;META;URIBE;ESTATAL-RURAL;BIBLIOTECA PUBLICA MUNICIPAL RUBY OCAMPO GAVIRIA
COLOMBIA;META;VILLAVICENCIO;ESTATAL-DEPARTAMENTAL;BIBLIOTECA P⁄BLICA DEPARTAMENTAL EDUARDO CARRANZA
COLOMBIA;META;VILLAVICENCIO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DE VILLAVICENCIO GERM¡N ARCINIEGAS
COLOMBIA;META;VISTAHERMOSA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LUIS CARLOS GALAN SARMIENTO
COLOMBIA;NARI—O;ALBAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ALBAN
COLOMBIA;NARI—O;ALDANA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ALDANA
COLOMBIA;NARI—O;ANCUYA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ANCUYA NARI—O
COLOMBIA;NARI—O;ARBOLEDA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GRAN MARISCAL ANTONIO JOSE DE SUCRE
COLOMBIA;NARI—O;BARBACOAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL BARBACOAS LEE
COLOMBIA;NARI—O;BARBACOAS;ESTATAL-RESGUARDO INDÕGENA;BIBLIOTECA COMUNITARIA INKAL AW¡ GRAN S¡BALO
COLOMBIA;NARI—O;BELEN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SALOM”N ORDO—EZ 
COLOMBIA;NARI—O;BUESACO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE BUESACO
COLOMBIA;NARI—O;CHACHAGUI;ESTATAL-MUNICIPAL;BIBLIOTECA PROGRAMA EN CONVIVENCIA PACIFICA
COLOMBIA;NARI—O;COLON;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GABRIEL GARCIA MARQUEZ
COLOMBIA;NARI—O;COLON;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA ABRAHAM MU—OZ ORTIZ
COLOMBIA;NARI—O;CONSACA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PAGINAS PARA LA CONVIVENCIA Y LA PAZ
COLOMBIA;NARI—O;CONTADERO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE EL CONTADERO
COLOMBIA;NARI—O;CORDOBA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA  MONSE—OR REMIGIO NARVAEZ BENAVIDES
COLOMBIA;NARI—O;CUASPUD;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CUASPUD CARLOSAMA 
COLOMBIA;NARI—O;CUMBAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CUMBAL
COLOMBIA;NARI—O;CUMBAL;ESTATAL-RESGUARDO INDÕGENA;BIBLIOTECA P⁄BLICA MARIA PANANA
COLOMBIA;NARI—O;CUMBAL;ESTATAL-RESGUARDO INDÕGENA;BIBLIOTECA P⁄BLICA POPULAR FRONTERIZA
COLOMBIA;NARI—O;CUMBAL;ESTATAL-RESGUARDO INDÕGENA;BIBLIOTECA P⁄BLICA DE TALLAMBI
COLOMBIA;NARI—O;CUMBITARA;ESTATAL-MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL DE CUMBITARA
COLOMBIA;NARI—O;EL CHARCO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE EL CHARCO
COLOMBIA;NARI—O;EL PE—OL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EL REFUGIO DEL SABER
COLOMBIA;NARI—O;EL ROSARIO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EL ROSARIO ANDR…S OJEDA
COLOMBIA;NARI—O;EL TABLON DE GOMEZ;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LORENZO GOMEZ
COLOMBIA;NARI—O;EL TAMBO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA KIPU HUASI
COLOMBIA;NARI—O;FRANCISCO PIZARRO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALEGRIA DE LEER
COLOMBIA;NARI—O;FUNES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL NEFTALI BENAVIDES RIVERA KAR-A-MELO
COLOMBIA;NARI—O;GUACHUCAL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE GUACHUCAL
COLOMBIA;NARI—O;GUACHUCAL;ESTATAL-RESGUARDO INDÕGENA;BIBLIOTECA P⁄BLICA LLUTHUKA DEL RESGUARDO INDÕGENA DE COLIMBA
COLOMBIA;NARI—O;GUAITARILLA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DE GUAITARILLA
COLOMBIA;NARI—O;GUALMATAN;ESTATAL-RURAL;"BIBLIOTECA P⁄BLICA ""MILCIADES CHAVEZ CHAMORRO"""
COLOMBIA;NARI—O;GUALMATAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JULIO CESAR BENAVIDES
COLOMBIA;NARI—O;ILES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MANUEL ANTONIO CORAL
COLOMBIA;NARI—O;IMUES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA FUENTE DEL SABER
COLOMBIA;NARI—O;IPIALES;ESTATAL-RURAL;BIBLIOTECA POPULAR FRONTERIZA
COLOMBIA;NARI—O;IPIALES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA CASA DE LA CULTURA
COLOMBIA;NARI—O;IPIALES;ESTATAL-RESGUARDO INDÕGENA;BIBLIOTECA P⁄BLICA JUAN LORENZO QUENGUAN
COLOMBIA;NARI—O;LA CRUZ;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MANUEL AGUSTIN ORDO—EZ
COLOMBIA;NARI—O;LA FLORIDA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA  MUNICIPAL JOS… MARÕA APRAEZ TUNJA GRANDE
COLOMBIA;NARI—O;LA FLORIDA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL BLANCA INES SANTACRUZ
COLOMBIA;NARI—O;LA LLANADA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SENDEROS DEL SABER
COLOMBIA;NARI—O;LA TOLA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LA TOLA
COLOMBIA;NARI—O;LA UNION;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL AURELIO ARTURO
COLOMBIA;NARI—O;LEIVA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL RIGOBERTO TANQUEZ
COLOMBIA;NARI—O;LINARES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ANTONIO LINARES
COLOMBIA;NARI—O;LOS ANDES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LOS ANDES
COLOMBIA;NARI—O;MAGUI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE MAG‹I
COLOMBIA;NARI—O;MALLAMA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DEL MUNICIPIO DE MALLAMA
COLOMBIA;NARI—O;MOSQUERA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DE MOSQUERA
COLOMBIA;NARI—O;NARI—O;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE NARI—O SANTO DOMINGO SABIO
COLOMBIA;NARI—O;OLAYA HERRERA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE OLAYA HERRERA
COLOMBIA;NARI—O;OSPINA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE OSPINA
COLOMBIA;NARI—O;PASTO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LOS BARRIOS SUR ORIENTALES COMFAMILIAR DE NARI—O
COLOMBIA;NARI—O;PASTO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ARANDA
COLOMBIA;NARI—O;PASTO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CARLOS C…SAR PUYANA
COLOMBIA;NARI—O;POLICARPA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL POLICARPA
COLOMBIA;NARI—O;POTOSI;ESTATAL-RESGUARDO INDÕGENA;BIBLIOTECA P⁄BLICA COMUNAL DEL RESGUARDO INDÕGENA DE MUESES
COLOMBIA;NARI—O;POTOSI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JUSTINO MEJÕA Y MEJÕA
COLOMBIA;NARI—O;PROVIDENCIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE PROVIDENCIA
COLOMBIA;NARI—O;PUERRES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA JUSTINO ERNESTO REVELO OBANDO
COLOMBIA;NARI—O;PUPIALES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRAY BUENAVENTURA DE PUPIALES
COLOMBIA;NARI—O;RICAURTE;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE RICAURTE
COLOMBIA;NARI—O;ROBERTO PAYAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PASTORA ELOISA
COLOMBIA;NARI—O;SAMANIEGO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL COCUYOS
COLOMBIA;NARI—O;SAN ANDRES DE TUMACO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA PIEDAD AYORA DE QUI—ONES
COLOMBIA;NARI—O;SAN BERNARDO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN BERNARDO
COLOMBIA;NARI—O;SAN LORENZO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SANLORENZO
COLOMBIA;NARI—O;SAN PABLO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MONSE—OR JOS… ANTONIO BOLA—OS
COLOMBIA;NARI—O;SAN PEDRO DE CARTAGO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAN PEDRO DE CARTAGO
COLOMBIA;NARI—O;SANDONA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SANDON¡
COLOMBIA;NARI—O;SANTA BARBARA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCISCO ELPIDIO OLIVEROS VALENCIA (ISCUANDE)
COLOMBIA;NARI—O;SANTACRUZ;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SANTACRUZ
COLOMBIA;NARI—O;SAPUYES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE SAPUYES
COLOMBIA;NARI—O;TAMINANGO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE TAMINANGO
COLOMBIA;NARI—O;TANGUA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GABRIEL GARCIA MARQUEZ
COLOMBIA;NARI—O;TUQUERRES;ESTATAL-MUNICIPAL;BIBLIOTECA MUNICIPAL JOS… EUSEBIO CARO
COLOMBIA;NARI—O;YACUANQUER;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE YACUANQUER
COLOMBIA;NORTE DE SANTANDER;ABREGO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ABREGO JOS… MARÕA PEL¡EZ SALCEDO
COLOMBIA;NORTE DE SANTANDER;ARBOLEDAS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MARIA OFELIA VILLAMIZAR BUITRAGO
COLOMBIA;NORTE DE SANTANDER;BOCHALEMA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CARLOS DAVID PARADA PINEDA
COLOMBIA;NORTE DE SANTANDER;BUCARASICA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ALCIDES MARIO PE—ARANDA
COLOMBIA;NORTE DE SANTANDER;CACHIRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ELADIO SEGUNDO SARMIENTO GARAVITO
COLOMBIA;NORTE DE SANTANDER;CACOTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MONSE—OR P…REZ HERN¡NDEZ
COLOMBIA;NORTE DE SANTANDER;CHINACOTA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA ""HONORIO MORA S¡NCHEZ"""
COLOMBIA;NORTE DE SANTANDER;CHITAGA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EDGAR HORACIO ALBARRACIN CAMARGO
COLOMBIA;NORTE DE SANTANDER;CONVENCION;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SESQUICENTENARIO
COLOMBIA;NORTE DE SANTANDER;CUCUTA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA CARMEN DE TONCHAL¡
COLOMBIA;NORTE DE SANTANDER;CUCUTA;ESTATAL-DEPARTAMENTAL;BIBLIOTECA DEPARTAMENTAL JULIO PEREZ FERRERO
COLOMBIA;NORTE DE SANTANDER;CUCUTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA NUESTRA SE—ORA DE BELEN
COLOMBIA;NORTE DE SANTANDER;CUCUTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA SIMON BOLIVAR
COLOMBIA;NORTE DE SANTANDER;CUCUTA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA PUERTO NUEVO 
COLOMBIA;NORTE DE SANTANDER;CUCUTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MONSE—OR LUIS PEREZ HERNANDEZ
COLOMBIA;NORTE DE SANTANDER;CUCUTILLA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ISABEL TERESA ANTOLINEZ ALBARRACIN
COLOMBIA;NORTE DE SANTANDER;DURANIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FERMIN SANDOVAL
COLOMBIA;NORTE DE SANTANDER;EL CARMEN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MANUEL GUILLERMO GIRALDO
COLOMBIA;NORTE DE SANTANDER;EL CARMEN;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL CARLOS JULIO J¡COME
COLOMBIA;NORTE DE SANTANDER;EL TARRA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL BARIRA
COLOMBIA;NORTE DE SANTANDER;EL ZULIA;ESTATAL-RURAL;BIBLIOTECA SATELITE ALEGRIA DEL SABER
COLOMBIA;NORTE DE SANTANDER;EL ZULIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE EL ZULIA REP⁄BLICA DE JAPON
COLOMBIA;NORTE DE SANTANDER;GRAMALOTE;ESTATAL-MUNICIPAL;GONZALO CANAL RAMIREZ
COLOMBIA;NORTE DE SANTANDER;HACARI;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CLODOMIRO TORRES GUERRERO
COLOMBIA;NORTE DE SANTANDER;HERRAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL HERRAN
COLOMBIA;NORTE DE SANTANDER;LA ESPERANZA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LA ESPERANZA
COLOMBIA;NORTE DE SANTANDER;LA PLAYA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL FRANCISCO AR…VALO CLARO
COLOMBIA;NORTE DE SANTANDER;LABATECA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL HERMANA MARIA ISAURA CARDONA ZAPATA MT
COLOMBIA;NORTE DE SANTANDER;LOS PATIOS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE IGNACIO RANGEL
COLOMBIA;NORTE DE SANTANDER;LOURDES;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE LOURDES
COLOMBIA;NORTE DE SANTANDER;MUTISCUA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL HELIODORO BASTOS
COLOMBIA;NORTE DE SANTANDER;OCA—A;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LUIS EDUARDO PAEZ COURVEL
COLOMBIA;NORTE DE SANTANDER;OCA—A;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA VIRTUAL MARIO JAVIER PACHECO GARCÃA
COLOMBIA;NORTE DE SANTANDER;OCA—A;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL CHAID NEME
COLOMBIA;NORTE DE SANTANDER;PAMPLONA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JORGE GAITAN DURAN Y EDUARDO COTE LAMUS
COLOMBIA;NORTE DE SANTANDER;PAMPLONITA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL PBRO. PABLO EMILIO SUAREZ
COLOMBIA;NORTE DE SANTANDER;PUERTO SANTANDER;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LEONEL QUINTERO TRUJILLO
COLOMBIA;NORTE DE SANTANDER;RAGONVALIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LUIS EDUARDO SALAZAR MEDINA
COLOMBIA;NORTE DE SANTANDER;SALAZAR;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL VICTOR MANUEL  GUERRERO
COLOMBIA;NORTE DE SANTANDER;SAN CALIXTO;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA ""ANA DILIA CA—IZAREZ PALACIO"""
COLOMBIA;NORTE DE SANTANDER;SAN CAYETANO;ESTATAL-RURAL;BIBLIOTECA SATELITE DE CORNEJO
COLOMBIA;NORTE DE SANTANDER;SAN CAYETANO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE LUIS VILLAMIZAR MELO
COLOMBIA;NORTE DE SANTANDER;SANTIAGO;COMUNITARIA-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SANTIAGO
COLOMBIA;NORTE DE SANTANDER;SARDINATA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""JOS… MARIA CACERES VILLAMIL"""
COLOMBIA;NORTE DE SANTANDER;SILOS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL JOSE J RICO VILLAMIZAR
COLOMBIA;NORTE DE SANTANDER;SILOS;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA MUNICIPAL SATELITE DE SILOS
COLOMBIA;NORTE DE SANTANDER;TEORAMA;ESTATAL-MUNICIPAL;"BIBLIOTECA P⁄BLICA MUNICIPAL ""RAMIRO CALDER”N N⁄—EZ"""
COLOMBIA;NORTE DE SANTANDER;TIBU;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MONSE—OR JUAN JOSE DIAZ PLATA
COLOMBIA;NORTE DE SANTANDER;TIBU;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA RURAL LA GABARRA- MUNICIPIO TIBU
COLOMBIA;NORTE DE SANTANDER;TOLEDO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EDUARDO COTE LAMUS
COLOMBIA;NORTE DE SANTANDER;VILLA CARO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LUCIO PABON NU—EZ
COLOMBIA;NORTE DE SANTANDER;VILLA DEL ROSARIO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LUIS GABRIEL CASTRO GALVIS
COLOMBIA;PUTUMAYO;COLON;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA DE SAN PEDRO
COLOMBIA;PUTUMAYO;COLON;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MARIO ARMANDO BARRERA
COLOMBIA;PUTUMAYO;MOCOA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL MARCO FIDEL SUAREZ
COLOMBIA;PUTUMAYO;MOCOA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL GABRIEL GARCIA MARQUEZ
COLOMBIA;PUTUMAYO;ORITO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ORITO
COLOMBIA;PUTUMAYO;PUERTO ASIS;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL SURCOLOMBIANA
COLOMBIA;PUTUMAYO;PUERTO CAICEDO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL ROBERTO ENRIQUEZ IZQUIERDO
COLOMBIA;PUTUMAYO;PUERTO GUZMAN;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL LOS FUNDADORES
COLOMBIA;PUTUMAYO;PUERTO LEGUIZAMO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL EL SECRETO DEL SABER
COLOMBIA;PUTUMAYO;SAN FRANCISCO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DE SAN FRANCISCO GABRIEL GARCIA MARQUEZ
COLOMBIA;PUTUMAYO;SAN FRANCISCO;ESTATAL-RESGUARDO INDÕGENA;BIBLIOTECA P⁄BLICA DE SAN FRANCISCO CABILDO INDIGENA KAMENTSA-INGA
COLOMBIA;PUTUMAYO;SAN MIGUEL;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA FRONTERIZA LA CIENCIA DEL SABER DEL CORREGIMIENTO DE PUERTO COLON
COLOMBIA;PUTUMAYO;SAN MIGUEL;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA GABRIEL GARCIA MARQUEZ
COLOMBIA;PUTUMAYO;SANTIAGO;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MARCELINO CASTELVI
COLOMBIA;PUTUMAYO;SIBUNDOY;ESTATAL-RESGUARDO INDÕGENA;BIBLIOTECA P⁄BLICA KAMENTSA BIYA
COLOMBIA;PUTUMAYO;SIBUNDOY;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA CAMILO CROUS
COLOMBIA;PUTUMAYO;VALLE DEL GUAMUEZ;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA LUIS CARLOS GALAN
COLOMBIA;PUTUMAYO;VILLAGARZON;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA EL PUEBLO
COLOMBIA;QUINDIO;ARMENIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE ARMENIA
COLOMBIA;QUINDIO;BUENAVISTA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA DE BUENAVISTA QUINDIO
COLOMBIA;QUINDIO;CALARCA;ESTATAL-RURAL;BIBLIOTECA P⁄BLICA BARCELONA 
COLOMBIA;QUINDIO;CALARCA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DEL MUNICIPIO DE CALARC¡
COLOMBIA;QUINDIO;CIRCASIA;ESTATAL-MUNICIPAL;BIBLIOTECA P⁄BLICA MUNICIPAL DE CIRCASIA
